time,alt,setpoint
6.55999863147736,49.8843421936035,50
6.57999862730503,49.8942031860352,50
6.59999862313271,49.9039535522461,50
6.61999861896038,49.9135437011719,50
6.63999861478806,49.9230346679688,50
6.65999861061573,49.9323654174805,50
6.67999860644341,49.9415969848633,50
6.69999860227108,49.9506645202637,50
6.71999859809875,49.9596328735352,50
6.73999859392643,49.9684638977051,50
6.7599985897541,49.9772071838379,50
6.77999858558178,49.9858016967773,50
6.79999858140945,49.9942665100098,50
6.81999857723713,50.002613067627,50
6.8399985730648,50.0108604431152,50
6.85999856889248,50.0189437866211,50
6.87999856472015,50.0269317626953,50
6.89999856054783,50.0347671508789,50
6.9199985563755,50.0425071716309,50
6.93999855220318,50.0500907897949,50
6.95999854803085,50.0576210021973,50
6.97999854385853,50.0650177001953,50
6.9999985396862,50.0723342895508,50
7.01999853551388,50.0795364379883,50
7.03999853134155,50.0866394042969,50
7.05999852716923,50.0936088562012,50
7.0799985229969,50.1004295349121,50
7.09999851882458,50.1071586608887,50
7.11999851465225,50.1137809753418,50
7.13999851047993,50.1202964782715,50
7.1599985063076,50.1266746520996,50
7.17999850213528,50.1330146789551,50
7.19999849796295,50.1392211914063,50
7.21999849379063,50.145336151123,50
7.2399984896183,50.1513557434082,50
7.25999848544598,50.1572914123535,50
7.27999848127365,50.1631164550781,50
7.29999847710133,50.1688385009766,50
7.319998472929,50.1744384765625,50
7.33999846875668,50.1799430847168,50
7.35999846458435,50.1853218078613,50
7.37999846041203,50.1906585693359,50
7.3999984562397,50.195858001709,50
7.41999845206738,50.2010154724121,50
7.43999844789505,50.2060928344727,50
7.45999844372272,50.2110443115234,50
7.4799984395504,50.2159271240234,50
7.49999843537807,50.2207069396973,50
7.51999843120575,50.2254104614258,50
7.53999842703342,50.2299995422363,50
7.5599984228611,50.2344932556152,50
7.57999841868877,50.2389183044434,50
7.59999841451645,50.2432632446289,50
7.61999841034412,50.2475090026855,50
7.6399984061718,50.2516937255859,50
7.65999840199947,50.2557907104492,50
7.67999839782715,50.2597999572754,50
7.69999839365482,50.2637329101563,50
7.7199983894825,50.267578125,50
7.73999838531017,50.2713317871094,50
7.75999838113785,50.275032043457,50
7.77999837696552,50.278636932373,50
7.7999983727932,50.282169342041,50
7.81999836862087,50.28564453125,50
7.83999836444855,50.2890434265137,50
7.85999836027622,50.2923393249512,50
7.8799983561039,50.2955703735352,50
7.89999835193157,50.2987022399902,50
7.91999834775925,50.3018264770508,50
7.93999834358692,50.3048248291016,50
7.9599983394146,50.3078002929688,50
7.97999833524227,50.3106803894043,50
7.99999833106995,50.3134841918945,50
8.01999832689762,50.3162117004395,50
8.0399983227253,50.3188972473145,50
8.05999831855297,50.3214988708496,50
8.07999831438065,50.3240394592285,50
8.09999831020832,50.326530456543,50
8.119998306036,50.328971862793,50
8.13999830186367,50.3313179016113,50
8.15999829769135,50.3336067199707,50
8.17999829351902,50.3358116149902,50
8.19999828934669,50.3379325866699,50
8.21999828517437,50.3400497436523,50
8.23999828100204,50.3421020507813,50
8.25999827682972,50.344051361084,50
8.27999827265739,50.3460121154785,50
8.29999826848507,50.3478622436523,50
8.31999826431274,50.349681854248,50
8.33999826014042,50.3514251708984,50
8.35999825596809,50.3531227111816,50
8.37999825179577,50.3547554016113,50
8.39999824762344,50.356330871582,50
8.41999824345112,50.357852935791,50
8.43999823927879,50.3593368530273,50
8.45999823510647,50.3607559204102,50
