Time,Signal,Setpoint
59.92,11.27,10
59.92,11.27,10
59.94,11.27,10
59.94,11.27,10
59.94,11.27,10
59.94,11.27,10
59.96,11.27,10
59.96,11.27,10
59.96,11.27,10
59.96,11.27,10
59.96,11.27,10
59.98,11.27,10
59.98,11.27,10
59.98,11.27,10
59.98,11.27,10
60,11.27,10
60,11.27,15
60,11.27,15
60,11.27,15
60,11.27,15
60.02,11.27,15
60.02,11.27,15
60.02,11.27,15
60.02,11.27,15
60.04,11.27,15
60.04,11.27,15
60.04,11.27,15
60.04,11.27,15
60.04,11.27,15
60.06,11.27,15
60.06,11.27,15
60.06,11.27,15
60.06,11.27,15
60.06,11.27,15
60.08,11.27,15
60.08,11.27,15
60.08,11.27,15
60.08,11.27,15
60.1,11.27,15
60.1,11.27,15
60.1,11.27,15
60.1,11.27,15
60.1,11.27,15
60.12,11.28,15
60.12,11.28,15
60.12,11.28,15
60.12,11.28,15
60.14,11.28,15
60.14,11.28,15
60.14,11.28,15
60.14,11.28,15
60.14,11.28,15
60.16,11.28,15
60.16,11.28,15
60.16,11.28,15
60.16,11.28,15
60.18,11.28,15
60.18,11.28,15
60.18,11.28,15
60.18,11.28,15
60.18,11.28,15
60.2,11.28,15
60.2,11.28,15
60.2,11.28,15
60.2,11.28,15
60.2,11.28,15
60.22,11.28,15
60.22,11.28,15
60.22,11.28,15
60.22,11.28,15
60.24,11.29,15
60.24,11.29,15
60.24,11.29,15
60.24,11.29,15
60.24,11.29,15
60.26,11.29,15
60.26,11.29,15
60.26,11.29,15
60.26,11.29,15
60.28,11.29,15
60.28,11.3,15
60.28,11.3,15
60.28,11.3,15
60.28,11.3,15
60.3,11.3,15
60.3,11.3,15
60.3,11.3,15
60.3,11.3,15
60.32,11.3,15
60.32,11.31,15
60.32,11.31,15
60.32,11.31,15
60.32,11.31,15
60.34,11.32,15
60.34,11.32,15
60.34,11.32,15
60.34,11.32,15
60.36,11.32,15
60.36,11.33,15
60.36,11.33,15
60.36,11.33,15
60.36,11.33,15
60.38,11.34,15
60.38,11.34,15
60.38,11.34,15
60.38,11.34,15
60.38,11.34,15
60.4,11.35,15
60.4,11.35,15
60.4,11.35,15
60.4,11.35,15
60.42,11.35,15
60.42,11.36,15
60.42,11.36,15
60.42,11.36,15
60.42,11.36,15
60.44,11.37,15
60.44,11.37,15
60.44,11.37,15
60.44,11.37,15
60.46,11.37,15
60.46,11.39,15
60.46,11.39,15
60.46,11.39,15
60.46,11.39,15
60.48,11.4,15
60.48,11.4,15
60.48,11.4,15
60.48,11.4,15
60.5,11.4,15
60.5,11.42,15
60.5,11.42,15
60.5,11.42,15
60.5,11.42,15
60.52,11.43,15
60.52,11.43,15
60.52,11.43,15
60.52,11.43,15
60.54,11.43,15
60.54,11.45,15
60.54,11.45,15
60.54,11.45,15
60.54,11.45,15
60.56,11.47,15
60.56,11.47,15
60.56,11.47,15
60.56,11.47,15
60.56,11.47,15
60.58,11.49,15
60.58,11.49,15
60.58,11.49,15
60.58,11.49,15
60.6,11.49,15
60.6,11.51,15
60.6,11.51,15
60.6,11.51,15
60.6,11.51,15
60.62,11.53,15
60.62,11.53,15
60.62,11.53,15
60.62,11.53,15
60.64,11.53,15
60.64,11.55,15
60.64,11.55,15
60.64,11.55,15
60.64,11.55,15
60.66,11.57,15
60.66,11.57,15
60.66,11.57,15
60.66,11.57,15
60.68,11.57,15
60.68,11.59,15
60.68,11.59,15
60.68,11.59,15
60.68,11.59,15
60.7,11.62,15
60.7,11.62,15
60.7,11.62,15
60.7,11.62,15
60.72,11.62,15
60.72,11.64,15
60.72,11.64,15
60.72,11.64,15
60.72,11.64,15
60.74,11.67,15
60.74,11.67,15
60.74,11.67,15
60.74,11.67,15
60.74,11.67,15
60.76,11.7,15
60.76,11.7,15
60.76,11.7,15
60.76,11.7,15
60.78,11.7,15
60.78,11.72,15
60.78,11.72,15
60.78,11.72,15
60.78,11.72,15
60.8,11.75,15
60.8,11.75,15
60.8,11.75,15
60.8,11.75,15
60.8,11.75,15
60.82,11.78,15
60.82,11.78,15
60.82,11.78,15
60.82,11.78,15
60.84,11.78,15
60.84,11.82,15
60.84,11.82,15
60.84,11.82,15
60.84,11.82,15
60.86,11.85,15
60.86,11.85,15
60.86,11.85,15
60.86,11.85,15
60.88,11.85,15
60.88,11.88,15
60.88,11.88,15
60.88,11.88,15
60.88,11.88,15
60.9,11.92,15
60.9,11.92,15
60.9,11.92,15
60.9,11.92,15
60.9,11.92,15
60.92,11.95,15
60.92,11.95,15
60.92,11.95,15
60.92,11.95,15
60.94,11.95,15
60.94,11.99,15
60.94,11.99,15
60.94,11.99,15
60.94,11.99,15
60.96,12.03,15
60.96,12.03,15
60.96,12.03,15
60.96,12.03,15
60.96,12.03,15
60.98,12.07,15
60.98,12.07,15
60.98,12.07,15
60.98,12.07,15
61,12.07,15
61,12.11,15
61,12.11,15
61,12.11,15
61,12.11,15
61.02,12.15,15
61.02,12.15,15
61.02,12.15,15
61.02,12.15,15
61.04,12.15,15
61.04,12.19,15
61.04,12.19,15
61.04,12.19,15
61.04,12.19,15
61.06,12.23,15
61.06,12.23,15
61.06,12.23,15
61.06,12.23,15
61.06,12.23,15
61.08,12.27,15
61.08,12.27,15
61.08,12.27,15
61.08,12.27,15
61.1,12.27,15
61.1,12.31,15
61.1,12.31,15
61.1,12.31,15
61.1,12.31,15
61.12,12.36,15
61.12,12.36,15
61.12,12.36,15
61.12,12.36,15
61.12,12.36,15
61.14,12.4,15
61.14,12.4,15
61.14,12.4,15
61.14,12.4,15
61.16,12.4,15
61.16,12.44,15
61.16,12.44,15
61.16,12.44,15
61.16,12.44,15
61.18,12.49,15
61.18,12.49,15
61.18,12.49,15
61.18,12.49,15
61.2,12.49,15
61.2,12.53,15
61.2,12.53,15
61.2,12.53,15
61.2,12.53,15
61.22,12.58,15
61.22,12.58,15
61.22,12.58,15
61.22,12.58,15
61.22,12.58,15
61.24,12.62,15
61.24,12.62,15
61.24,12.62,15
61.24,12.62,15
61.26,12.62,15
61.26,12.66,15
61.26,12.66,15
61.26,12.66,15
61.26,12.66,15
61.28,12.71,15
61.28,12.71,15
61.28,12.71,15
61.28,12.71,15
61.3,12.71,15
61.3,12.75,15
61.3,12.75,15
61.3,12.75,15
61.3,12.75,15
61.32,12.75,15
61.32,12.8,15
61.32,12.8,15
61.32,12.8,15
61.32,12.8,15
61.34,12.84,15
61.34,12.84,15
61.34,12.84,15
61.34,12.84,15
61.36,12.84,15
61.36,12.89,15
61.36,12.89,15
61.36,12.89,15
61.36,12.89,15
61.38,12.93,15
61.38,12.93,15
61.38,12.93,15
61.38,12.93,15
61.38,12.93,15
61.4,12.97,15
61.4,12.97,15
61.4,12.97,15
61.4,12.97,15
61.42,12.97,15
61.42,13.02,15
61.42,13.02,15
61.42,13.02,15
61.42,13.02,15
61.44,13.06,15
61.44,13.06,15
61.44,13.06,15
61.44,13.06,15
61.46,13.06,15
61.46,13.1,15
61.46,13.1,15
61.46,13.1,15
61.46,13.1,15
61.48,13.1,15
61.48,13.14,15
61.48,13.14,15
61.48,13.14,15
61.48,13.14,15
61.5,13.18,15
61.5,13.18,15
61.5,13.18,15
61.5,13.18,15
61.52,13.18,15
61.52,13.22,15
61.52,13.22,15
61.52,13.22,15
61.52,13.22,15
61.54,13.26,15
61.54,13.26,15
61.54,13.26,15
61.54,13.26,15
61.54,13.26,15
61.56,13.3,15
61.56,13.3,15
61.56,13.3,15
61.56,13.3,15
61.58,13.3,15
61.58,13.34,15
61.58,13.34,15
61.58,13.34,15
61.58,13.34,15
61.6,13.38,15
61.6,13.38,15
61.6,13.38,15
61.6,13.38,15
61.62,13.38,15
61.62,13.42,15
61.62,13.42,15
61.62,13.42,15
61.62,13.42,15
61.64,13.45,15
61.64,13.45,15
61.64,13.45,15
61.64,13.45,15
61.64,13.45,15
61.66,13.49,15
61.66,13.49,15
61.66,13.49,15
61.66,13.49,15
61.68,13.49,15
61.68,13.53,15
61.68,13.53,15
61.68,13.53,15
61.68,13.53,15
61.7,13.56,15
61.7,13.56,15
61.7,13.56,15
61.7,13.56,15
61.7,13.56,15
61.72,13.59,15
61.72,13.59,15
61.72,13.59,15
61.72,13.59,15
61.74,13.59,15
61.74,13.63,15
61.74,13.63,15
61.74,13.63,15
61.74,13.63,15
61.76,13.66,15
61.76,13.66,15
61.76,13.66,15
61.76,13.66,15
61.78,13.66,15
61.78,13.69,15
61.78,13.69,15
61.78,13.69,15
61.78,13.69,15
61.8,13.73,15
61.8,13.73,15
61.8,13.73,15
61.8,13.73,15
61.8,13.73,15
61.82,13.76,15
61.82,13.76,15
61.82,13.76,15
61.82,13.76,15
61.84,13.76,15
61.84,13.79,15
61.84,13.79,15
61.84,13.79,15
61.84,13.79,15
61.86,13.82,15
61.86,13.82,15
61.86,13.82,15
61.86,13.82,15
61.86,13.82,15
61.88,13.85,15
61.88,13.85,15
61.88,13.85,15
61.88,13.85,15
61.9,13.85,15
61.9,13.87,15
61.9,13.87,15
61.9,13.87,15
61.9,13.87,15
61.92,13.9,15
61.92,13.9,15
61.92,13.9,15
61.92,13.9,15
61.94,13.9,15
61.94,13.93,15
61.94,13.93,15
61.94,13.93,15
61.94,13.93,15
61.96,13.96,15
61.96,13.96,15
61.96,13.96,15
61.96,13.96,15
61.98,13.96,15
61.98,13.98,15
61.98,13.98,15
61.98,13.98,15
61.98,13.98,15
62,14.01,15
62,14.01,15
62,14.01,15
62,14.01,15
62,14.01,15
62.02,14.04,15
62.02,14.04,15
62.02,14.04,15
62.02,14.04,15
62.04,14.04,15
62.04,14.06,15
62.04,14.06,15
62.04,14.06,15
62.04,14.06,15
62.06,14.08,15
62.06,14.08,15
62.06,14.08,15
62.06,14.08,15
62.08,14.08,15
62.08,14.11,15
62.08,14.11,15
62.08,14.11,15
62.08,14.11,15
62.1,14.13,15
62.1,14.13,15
62.1,14.13,15
62.1,14.13,15
62.12,14.13,15
62.12,14.16,15
62.12,14.16,15
62.12,14.16,15
62.12,14.16,15
62.14,14.18,15
62.14,14.18,15
62.14,14.18,15
62.14,14.18,15
62.16,14.18,15
62.16,14.2,15
62.16,14.2,15
62.16,14.2,15
62.16,14.2,15
62.18,14.22,15
62.18,14.22,15
62.18,14.22,15
62.18,14.22,15
62.18,14.22,15
62.2,14.24,15
62.2,14.24,15
62.2,14.24,15
62.2,14.24,15
62.22,14.24,15
62.22,14.27,15
62.22,14.27,15
62.22,14.27,15
62.22,14.27,15
62.24,14.29,15
62.24,14.29,15
62.24,14.29,15
62.24,14.29,15
62.26,14.29,15
62.26,14.31,15
62.26,14.31,15
62.26,14.31,15
62.26,14.31,15
62.28,14.33,15
62.28,14.33,15
62.28,14.33,15
62.28,14.33,15
62.3,14.33,15
62.3,14.35,15
62.3,14.35,15
62.3,14.35,15
62.3,14.35,15
62.32,14.37,15
62.32,14.37,15
62.32,14.37,15
62.32,14.37,15
62.34,14.37,15
62.34,14.39,15
62.34,14.39,15
62.34,14.39,15
62.34,14.39,15
62.36,14.41,15
62.36,14.41,15
62.36,14.41,15
62.36,14.41,15
62.36,14.41,15
62.38,14.43,15
62.38,14.43,15
62.38,14.43,15
62.38,14.43,15
62.4,14.43,15
62.4,14.44,15
62.4,14.44,15
62.4,14.44,15
62.4,14.44,15
62.42,14.46,15
62.42,14.46,15
62.42,14.46,15
62.42,14.46,15
62.44,14.46,15
62.44,14.48,15
62.44,14.48,15
62.44,14.48,15
62.44,14.48,15
62.46,14.5,15
62.46,14.5,15
62.46,14.5,15
62.46,14.5,15
62.48,14.5,15
62.48,14.52,15
62.48,14.52,15
62.48,14.52,15
62.48,14.52,15
62.5,14.53,15
62.5,14.53,15
62.5,14.53,15
62.5,14.53,15
62.5,14.53,15
62.52,14.55,15
62.52,14.55,15
62.52,14.55,15
62.52,14.55,15
62.54,14.57,15
62.54,14.57,15
62.54,14.57,15
62.54,14.57,15
62.54,14.57,15
62.56,14.58,15
62.56,14.58,15
62.56,14.58,15
62.56,14.58,15
62.58,14.58,15
62.58,14.6,15
62.58,14.6,15
62.58,14.6,15
62.58,14.6,15
62.6,14.62,15
62.6,14.62,15
62.6,14.62,15
62.6,14.62,15
62.62,14.62,15
62.62,14.63,15
62.62,14.63,15
62.62,14.63,15
62.62,14.63,15
62.64,14.65,15
62.64,14.65,15
62.64,14.65,15
62.64,14.65,15
62.66,14.65,15
62.66,14.67,15
62.66,14.67,15
62.66,14.67,15
62.66,14.67,15
62.68,14.68,15
62.68,14.68,15
62.68,14.68,15
62.68,14.68,15
62.68,14.68,15
62.7,14.7,15
62.7,14.7,15
62.7,14.7,15
62.7,14.7,15
62.72,14.7,15
62.72,14.71,15
62.72,14.71,15
62.72,14.71,15
62.72,14.71,15
62.74,14.73,15
62.74,14.73,15
62.74,14.73,15
62.74,14.73,15
62.76,14.73,15
62.76,14.74,15
62.76,14.74,15
62.76,14.74,15
62.76,14.74,15
62.78,14.76,15
62.78,14.76,15
62.78,14.76,15
62.78,14.76,15
62.8,14.76,15
62.8,14.77,15
62.8,14.77,15
62.8,14.77,15
62.8,14.77,15
62.82,14.79,15
62.82,14.79,15
62.82,14.79,15
62.82,14.79,15
62.84,14.79,15
62.84,14.8,15
62.84,14.8,15
62.84,14.8,15
62.84,14.8,15
62.86,14.81,15
62.86,14.81,15
62.86,14.81,15
62.86,14.81,15
62.86,14.81,15
62.88,14.83,15
62.88,14.83,15
62.88,14.83,15
62.88,14.83,15
62.9,14.83,15
62.9,14.84,15
62.9,14.84,15
62.9,14.84,15
62.9,14.84,15
62.92,14.86,15
62.92,14.86,15
62.92,14.86,15
62.92,14.86,15
62.94,14.86,15
62.94,14.87,15
62.94,14.87,15
62.94,14.87,15
62.94,14.87,15
62.96,14.88,15
62.96,14.88,15
62.96,14.88,15
62.96,14.88,15
62.98,14.88,15
62.98,14.9,15
62.98,14.9,15
62.98,14.9,15
62.98,14.9,15
63,14.91,15
63,14.91,15
63,14.91,15
63,14.91,15
63.02,14.91,15
63.02,14.92,15
63.02,14.92,15
63.02,14.92,15
63.02,14.92,15
63.04,14.94,15
63.04,14.94,15
63.04,14.94,15
63.04,14.94,15
63.04,14.94,15
63.06,14.95,15
63.06,14.95,15
63.06,14.95,15
63.06,14.95,15
63.08,14.95,15
63.08,14.96,15
63.08,14.96,15
63.08,14.96,15
63.08,14.96,15
63.1,14.97,15
63.1,14.97,15
63.1,14.97,15
63.1,14.97,15
63.12,14.97,15
63.12,14.99,15
63.12,14.99,15
63.12,14.99,15
63.12,14.99,15
63.14,15,15
63.14,15,15
63.14,15,15
63.14,15,15
63.16,15,15
63.16,15.01,15
63.16,15.01,15
63.16,15.01,15
63.16,15.01,15
63.18,15.02,15
63.18,15.02,15
63.18,15.02,15
63.18,15.02,15
63.18,15.02,15
63.2,15.03,15
63.2,15.03,15
63.2,15.03,15
63.2,15.03,15
63.22,15.05,15
63.22,15.05,15
63.22,15.05,15
63.22,15.05,15
63.22,15.05,15
63.24,15.06,15
63.24,15.06,15
63.24,15.06,15
63.24,15.06,15
63.26,15.06,15
63.26,15.07,15
63.26,15.07,15
63.26,15.07,15
63.26,15.07,15
63.28,15.08,15
63.28,15.08,15
63.28,15.08,15
63.28,15.08,15
63.3,15.08,15
63.3,15.09,15
63.3,15.09,15
63.3,15.09,15
63.3,15.09,15
63.32,15.1,15
63.32,15.1,15
63.32,15.1,15
63.32,15.1,15
63.34,15.1,15
63.34,15.11,15
63.34,15.11,15
63.34,15.11,15
63.34,15.11,15
63.36,15.12,15
63.36,15.12,15
63.36,15.12,15
63.36,15.12,15
63.36,15.12,15
63.38,15.14,15
63.38,15.14,15
63.38,15.14,15
63.38,15.14,15
63.4,15.14,15
63.4,15.15,15
63.4,15.15,15
63.4,15.15,15
63.4,15.15,15
63.42,15.16,15
63.42,15.16,15
63.42,15.16,15
63.42,15.16,15
63.44,15.16,15
63.44,15.17,15
63.44,15.17,15
63.44,15.17,15
63.44,15.17,15
63.46,15.18,15
63.46,15.18,15
63.46,15.18,15
63.46,15.18,15
63.48,15.18,15
63.48,15.19,15
63.48,15.19,15
63.48,15.19,15
63.48,15.19,15
63.5,15.2,15
63.5,15.2,15
63.5,15.2,15
63.5,15.2,15
63.52,15.2,15
63.52,15.21,15
63.52,15.21,15
63.52,15.21,15
63.52,15.21,15
63.54,15.22,15
63.54,15.22,15
63.54,15.22,15
63.54,15.22,15
63.54,15.22,15
63.56,15.23,15
63.56,15.23,15
63.56,15.23,15
63.56,15.23,15
63.58,15.23,15
63.58,15.24,15
63.58,15.24,15
63.58,15.24,15
63.58,15.24,15
63.6,15.24,15
63.6,15.24,15
63.6,15.24,15
63.6,15.24,15
63.62,15.24,15
63.62,15.25,15
63.62,15.25,15
63.62,15.25,15
63.62,15.25,15
63.64,15.26,15
63.64,15.26,15
63.64,15.26,15
63.64,15.26,15
63.66,15.26,15
63.66,15.27,15
63.66,15.27,15
63.66,15.27,15
63.66,15.27,15
63.68,15.28,15
63.68,15.28,15
63.68,15.28,15
63.68,15.28,15
63.7,15.28,15
63.7,15.29,15
63.7,15.29,15
63.7,15.29,15
63.7,15.29,15
63.72,15.3,15
63.72,15.3,15
63.72,15.3,15
63.72,15.3,15
63.72,15.3,15
63.74,15.31,15
63.74,15.31,15
63.74,15.31,15
63.74,15.31,15
63.76,15.31,15
63.76,15.31,15
63.76,15.31,15
63.76,15.31,15
63.76,15.31,15
63.78,15.32,15
63.78,15.32,15
63.78,15.32,15
63.78,15.32,15
63.8,15.32,15
63.8,15.33,15
63.8,15.33,15
63.8,15.33,15
63.8,15.33,15
63.82,15.34,15
63.82,15.34,15
63.82,15.34,15
63.82,15.34,15
63.84,15.34,15
63.84,15.35,15
63.84,15.35,15
63.84,15.35,15
63.84,15.35,15
63.86,15.35,15
63.86,15.35,15
63.86,15.35,15
63.86,15.35,15
63.86,15.35,15
63.88,15.36,15
63.88,15.36,15
63.88,15.36,15
63.88,15.36,15
63.9,15.37,15
63.9,15.37,15
63.9,15.37,15
63.9,15.37,15
63.9,15.37,15
63.92,15.38,15
63.92,15.38,15
63.92,15.38,15
63.92,15.38,15
63.94,15.38,15
63.94,15.39,15
63.94,15.39,15
63.94,15.39,15
63.94,15.39,15
63.96,15.39,15
63.96,15.39,15
63.96,15.39,15
63.96,15.39,15
63.98,15.39,15
63.98,15.4,15
63.98,15.4,15
63.98,15.4,15
63.98,15.4,15
64,15.41,15
64,15.41,15
64,15.41,15
64,15.41,15
64.02,15.41,15
64.02,15.41,15
64.02,15.41,15
64.02,15.41,15
64.02,15.41,15
64.04,15.42,15
64.04,15.42,15
64.04,15.42,15
64.04,15.42,15
64.04,15.42,15
64.06,15.43,15
64.06,15.43,15
64.06,15.43,15
64.06,15.43,15
64.08,15.43,15
64.08,15.43,15
64.08,15.43,15
64.08,15.43,15
64.08,15.43,15
64.1,15.44,15
64.1,15.44,15
64.1,15.44,15
64.1,15.44,15
64.12,15.44,15
64.12,15.45,15
64.12,15.45,15
64.12,15.45,15
64.12,15.45,15
64.14,15.45,15
64.14,15.45,15
64.14,15.45,15
64.14,15.45,15
64.16,15.45,15
64.16,15.46,15
64.16,15.46,15
64.16,15.46,15
64.16,15.46,15
64.18,15.47,15
64.18,15.47,15
64.18,15.47,15
64.18,15.47,15
64.2,15.47,15
64.2,15.47,15
64.2,15.47,15
64.2,15.47,15
64.2,15.47,15
64.22,15.48,15
64.22,15.48,15
64.22,15.48,15
64.22,15.48,15
64.22,15.48,15
64.24,15.49,15
64.24,15.49,15
64.24,15.49,15
64.24,15.49,15
64.26,15.49,15
64.26,15.49,15
64.26,15.49,15
64.26,15.49,15
64.26,15.49,15
64.28,15.5,15
64.28,15.5,15
64.28,15.5,15
64.28,15.5,15
64.3,15.5,15
64.3,15.5,15
64.3,15.5,15
64.3,15.5,15
64.3,15.5,15
64.32,15.51,15
64.32,15.51,15
64.32,15.51,15
64.32,15.51,15
64.34,15.51,15
64.34,15.51,15
64.34,15.51,15
64.34,15.51,15
64.34,15.51,15
64.36,15.52,15
64.36,15.52,15
64.36,15.52,15
64.36,15.52,15
64.38,15.52,15
64.38,15.53,15
64.38,15.53,15
64.38,15.53,15
64.38,15.53,15
64.4,15.53,15
64.4,15.53,15
64.4,15.53,15
64.4,15.53,15
64.4,15.53,15
64.42,15.54,15
64.42,15.54,15
64.42,15.54,15
64.42,15.54,15
64.44,15.54,15
64.44,15.54,15
64.44,15.54,15
64.44,15.54,15
64.44,15.54,15
64.46,15.55,15
64.46,15.55,15
64.46,15.55,15
64.46,15.55,15
64.48,15.55,15
64.48,15.55,15
64.48,15.55,15
64.48,15.55,15
64.48,15.55,15
64.5,15.56,15
64.5,15.56,15
64.5,15.56,15
64.5,15.56,15
64.52,15.56,15
64.52,15.56,15
64.52,15.56,15
64.52,15.56,15
64.52,15.56,15
64.54,15.57,15
64.54,15.57,15
64.54,15.57,15
64.54,15.57,15
64.54,15.57,15
64.56,15.57,15
64.56,15.57,15
64.56,15.57,15
64.56,15.57,15
64.58,15.58,15
64.58,15.58,15
64.58,15.58,15
64.58,15.58,15
64.58,15.58,15
64.6,15.58,15
64.6,15.58,15
64.6,15.58,15
64.6,15.58,15
64.62,15.58,15
64.62,15.59,15
64.62,15.59,15
64.62,15.59,15
64.62,15.59,15
64.64,15.59,15
64.64,15.59,15
64.64,15.59,15
64.64,15.59,15
64.66,15.59,15
64.66,15.59,15
64.66,15.59,15
64.66,15.59,15
64.66,15.59,15
64.68,15.6,15
64.68,15.6,15
64.68,15.6,15
64.68,15.6,15
64.7,15.6,15
64.7,15.6,15
64.7,15.6,15
64.7,15.6,15
64.7,15.6,15
64.72,15.61,15
64.72,15.61,15
64.72,15.61,15
64.72,15.61,15
64.72,15.61,15
64.74,15.61,15
64.74,15.61,15
64.74,15.61,15
64.74,15.61,15
64.76,15.61,15
64.76,15.62,15
64.76,15.62,15
64.76,15.62,15
64.76,15.62,15
64.78,15.62,15
64.78,15.62,15
64.78,15.62,15
64.78,15.62,15
64.8,15.62,15
64.8,15.62,15
64.8,15.62,15
64.8,15.62,15
64.8,15.62,15
64.82,15.63,15
64.82,15.63,15
64.82,15.63,15
64.82,15.63,15
64.84,15.63,15
64.84,15.63,15
64.84,15.63,15
64.84,15.63,15
64.84,15.63,15
64.86,15.64,15
64.86,15.64,15
64.86,15.64,15
64.86,15.64,15
64.88,15.64,15
64.88,15.64,15
64.88,15.64,15
64.88,15.64,15
64.88,15.64,15
64.9,15.64,15
64.9,15.64,15
64.9,15.64,15
64.9,15.64,15
64.9,15.64,15
64.92,15.65,15
64.92,15.65,15
64.92,15.65,15
64.92,15.65,15
64.94,15.65,15
64.94,15.65,15
64.94,15.65,15
64.94,15.65,15
64.94,15.65,15
64.96,15.66,15
64.96,15.66,15
64.96,15.66,15
64.96,15.66,15
64.98,15.66,15
64.98,15.66,15
64.98,15.66,15
64.98,15.66,15
64.98,15.66,15
65,15.66,15
65,15.66,15
65,15.66,15
65,15.66,15
65.02,15.66,15
65.02,15.67,15
65.02,15.67,15
65.02,15.67,15
65.02,15.67,15
65.04,15.67,15
65.04,15.67,15
65.04,15.67,15
65.04,15.67,15
65.06,15.67,15
65.06,15.67,15
65.06,15.67,15
65.06,15.67,15
65.06,15.67,15
65.08,15.68,15
65.08,15.68,15
65.08,15.68,15
65.08,15.68,15
65.08,15.68,15
65.1,15.68,15
65.1,15.68,15
65.1,15.68,15
65.1,15.68,15
65.12,15.68,15
65.12,15.68,15
65.12,15.68,15
65.12,15.68,15
65.12,15.68,15
65.14,15.69,15
65.14,15.69,15
65.14,15.69,15
65.14,15.69,15
65.16,15.69,15
65.16,15.69,15
65.16,15.69,15
65.16,15.69,15
65.16,15.69,15
65.18,15.69,15
65.18,15.69,15
65.18,15.69,15
65.18,15.69,15
65.2,15.69,15
65.2,15.7,15
65.2,15.7,15
65.2,15.7,15
65.2,15.7,15
65.22,15.7,15
65.22,15.7,15
65.22,15.7,15
65.22,15.7,15
65.22,15.7,15
65.24,15.7,15
65.24,15.7,15
65.24,15.7,15
65.24,15.7,15
65.26,15.7,15
65.26,15.7,15
65.26,15.7,15
65.26,15.7,15
65.26,15.7,15
65.28,15.71,15
65.28,15.71,15
65.28,15.71,15
65.28,15.71,15
65.3,15.71,15
65.3,15.71,15
65.3,15.71,15
65.3,15.71,15
65.3,15.71,15
65.32,15.71,15
65.32,15.71,15
65.32,15.71,15
65.32,15.71,15
65.34,15.71,15
65.34,15.72,15
65.34,15.72,15
65.34,15.72,15
65.34,15.72,15
65.36,15.72,15
65.36,15.72,15
65.36,15.72,15
65.36,15.72,15
65.38,15.72,15
65.38,15.72,15
65.38,15.72,15
65.38,15.72,15
65.38,15.72,15
65.4,15.72,15
65.4,15.72,15
65.4,15.72,15
65.4,15.72,15
65.4,15.72,15
65.42,15.73,15
65.42,15.73,15
65.42,15.73,15
65.42,15.73,15
65.44,15.73,15
65.44,15.73,15
65.44,15.73,15
65.44,15.73,15
65.44,15.73,15
65.46,15.73,15
65.46,15.73,15
65.46,15.73,15
65.46,15.73,15
65.48,15.73,15
65.48,15.73,15
65.48,15.73,15
65.48,15.73,15
65.48,15.73,15
65.5,15.74,15
65.5,15.74,15
65.5,15.74,15
65.5,15.74,15
65.52,15.74,15
65.52,15.74,15
65.52,15.74,15
65.52,15.74,15
65.52,15.74,15
65.54,15.74,15
65.54,15.74,15
65.54,15.74,15
65.54,15.74,15
65.56,15.74,15
65.56,15.74,15
65.56,15.74,15
65.56,15.74,15
65.56,15.74,15
65.58,15.75,15
65.58,15.75,15
65.58,15.75,15
65.58,15.75,15
65.58,15.75,15
65.6,15.75,15
65.6,15.75,15
65.6,15.75,15
65.6,15.75,15
65.62,15.75,15
65.62,15.75,15
65.62,15.75,15
65.62,15.75,15
65.62,15.75,15
65.64,15.75,15
65.64,15.75,15
65.64,15.75,15
65.64,15.75,15
65.66,15.75,15
65.66,15.76,15
65.66,15.76,15
65.66,15.76,15
65.66,15.76,15
65.68,15.76,15
65.68,15.76,15
65.68,15.76,15
65.68,15.76,15
65.7,15.76,15
65.7,15.76,15
65.7,15.76,15
65.7,15.76,15
65.7,15.76,15
65.72,15.76,15
65.72,15.76,15
65.72,15.76,15
65.72,15.76,15
65.74,15.76,15
65.74,15.77,15
65.74,15.77,15
65.74,15.77,15
65.74,15.77,15
65.76,15.77,15
65.76,15.77,15
65.76,15.77,15
65.76,15.77,15
65.76,15.77,15
65.78,15.77,15
65.78,15.77,15
65.78,15.77,15
65.78,15.77,15
65.8,15.77,15
65.8,15.77,15
65.8,15.77,15
65.8,15.77,15
65.8,15.77,15
65.82,15.77,15
65.82,15.77,15
65.82,15.77,15
65.82,15.77,15
65.84,15.77,15
65.84,15.78,15
65.84,15.78,15
65.84,15.78,15
65.84,15.78,15
65.86,15.78,15
65.86,15.78,15
65.86,15.78,15
65.86,15.78,15
65.88,15.78,15
65.88,15.78,15
65.88,15.78,15
65.88,15.78,15
65.88,15.78,15
65.9,15.78,15
65.9,15.78,15
65.9,15.78,15
65.9,15.78,15
65.9,15.78,15
65.92,15.78,15
65.92,15.78,15
65.92,15.78,15
65.92,15.78,15
65.94,15.78,15
65.94,15.78,15
65.94,15.78,15
65.94,15.78,15
65.94,15.78,15
65.96,15.79,15
65.96,15.79,15
65.96,15.79,15
65.96,15.79,15
65.98,15.79,15
65.98,15.79,15
65.98,15.79,15
65.98,15.79,15
65.98,15.79,15
66,15.79,15
66,15.79,15
66,15.79,15
66,15.79,15
66.02,15.79,15
66.02,15.79,15
66.02,15.79,15
66.02,15.79,15
66.02,15.79,15
66.04,15.79,15
66.04,15.79,15
66.04,15.79,15
66.04,15.79,15
66.06,15.79,15
66.06,15.8,15
66.06,15.8,15
66.06,15.8,15
66.06,15.8,15
