Time,Signal,Setpoint
1.28,-8.13,-10
1.28,-8.13,-10
1.28,-8.13,-10
1.28,-8.13,-10
1.3,-8.32,-10
1.3,-8.32,-10
1.3,-8.32,-10
1.3,-8.32,-10
1.3,-8.32,-10
1.3,-8.32,-10
1.32,-8.51,-10
1.32,-8.51,-10
1.32,-8.51,-10
1.32,-8.51,-10
1.32,-8.51,-10
1.34,-8.7,-10
1.34,-8.7,-10
1.34,-8.7,-10
1.34,-8.7,-10
1.34,-8.7,-10
1.34,-8.7,-10
1.36,-8.88,-10
1.36,-8.88,-10
1.36,-8.88,-10
1.36,-8.88,-10
1.36,-8.88,-10
1.36,-8.88,-10
1.38,-9.06,-10
1.38,-9.06,-10
1.38,-9.06,-10
1.38,-9.06,-10
1.38,-9.06,-10
1.38,-9.24,-10
1.4,-9.24,-10
1.4,-9.24,-10
1.4,-9.24,-10
1.4,-9.24,-10
1.4,-9.24,-10
1.42,-9.41,-10
1.42,-9.41,-10
1.42,-9.41,-10
1.42,-9.41,-10
1.42,-9.41,-10
1.42,-9.41,-10
1.44,-9.58,-10
1.44,-9.58,-10
1.44,-9.58,-10
1.44,-9.58,-10
1.44,-9.58,-10
1.44,-9.58,-10
1.46,-9.74,-10
1.46,-9.74,-10
1.46,-9.74,-10
1.46,-9.74,-10
1.46,-9.74,-10
1.48,-9.91,-10
1.48,-9.91,-10
1.48,-9.91,-10
1.48,-9.91,-10
1.48,-9.91,-10
1.48,-9.91,-10
1.5,-10.07,-10
1.5,-10.07,-10
1.5,-10.07,-10
1.5,-10.07,-10
1.5,-10.07,-10
1.5,-10.07,-10
1.52,-10.22,-10
1.52,-10.22,-10
1.52,-10.22,-10
1.52,-10.22,-10
1.52,-10.22,-10
1.54,-10.38,-10
1.54,-10.38,-10
1.54,-10.38,-10
1.54,-10.38,-10
1.54,-10.38,-10
1.54,-10.38,-10
1.56,-10.53,-10
1.56,-10.53,-10
1.56,-10.53,-10
1.56,-10.53,-10
1.56,-10.53,-10
1.56,-10.53,-10
1.58,-10.67,-10
1.58,-10.67,-10
1.58,-10.67,-10
1.58,-10.67,-10
1.58,-10.67,-10
1.6,-10.82,-10
1.6,-10.82,-10
1.6,-10.82,-10
1.6,-10.82,-10
1.6,-10.82,-10
1.6,-10.82,-10
1.62,-10.96,-10
1.62,-10.96,-10
1.62,-10.96,-10
1.62,-10.96,-10
1.62,-10.96,-10
1.62,-10.96,-10
1.64,-11.09,-10
1.64,-11.09,-10
1.64,-11.09,-10
1.64,-11.09,-10
1.64,-11.09,-10
1.66,-11.23,-10
1.66,-11.23,-10
1.66,-11.23,-10
1.66,-11.23,-10
1.66,-11.23,-10
1.66,-11.23,-10
1.68,-11.36,-10
1.68,-11.36,-10
1.68,-11.36,-10
1.68,-11.36,-10
1.68,-11.36,-10
1.68,-11.36,-10
1.7,-11.49,-10
1.7,-11.49,-10
1.7,-11.49,-10
1.7,-11.49,-10
1.7,-11.49,-10
1.7,-11.49,-10
1.72,-11.61,-10
1.72,-11.61,-10
1.72,-11.61,-10
1.72,-11.61,-10
1.72,-11.61,-10
1.74,-11.73,-10
1.74,-11.73,-10
1.74,-11.73,-10
1.74,-11.73,-10
1.74,-11.73,-10
1.74,-11.73,-10
1.76,-11.85,-10
1.76,-11.85,-10
1.76,-11.85,-10
1.76,-11.85,-10
1.76,-11.85,-10
1.76,-11.85,-10
1.78,-11.97,-10
1.78,-11.97,-10
1.78,-11.97,-10
1.78,-11.97,-10
1.78,-11.97,-10
1.8,-12.08,-10
1.8,-12.08,-10
1.8,-12.08,-10
1.8,-12.08,-10
1.8,-12.08,-10
1.8,-12.08,-10
1.82,-12.19,-10
1.82,-12.19,-10
1.82,-12.19,-10
1.82,-12.19,-10
1.82,-12.19,-10
1.82,-12.19,-10
1.84,-12.29,-10
1.84,-12.29,-10
1.84,-12.29,-10
1.84,-12.29,-10
1.84,-12.29,-10
1.86,-12.4,-10
1.86,-12.4,-10
1.86,-12.4,-10
1.86,-12.4,-10
1.86,-12.4,-10
1.86,-12.4,-10
1.88,-12.5,-10
1.88,-12.5,-10
1.88,-12.5,-10
1.88,-12.5,-10
1.88,-12.5,-10
1.88,-12.5,-10
1.9,-12.6,-10
1.9,-12.6,-10
1.9,-12.6,-10
1.9,-12.6,-10
1.9,-12.6,-10
1.92,-12.69,-10
1.92,-12.69,-10
1.92,-12.69,-10
1.92,-12.69,-10
1.92,-12.69,-10
1.92,-12.69,-10
1.94,-12.78,-10
1.94,-12.78,-10
1.94,-12.78,-10
1.94,-12.78,-10
1.94,-12.78,-10
1.94,-12.78,-10
1.96,-12.88,-10
1.96,-12.88,-10
