Time,Signal,Setpoint
1.26,0.61,0
1.28,0.62,0
1.28,0.62,0
1.28,0.62,0
1.28,0.62,0
1.28,0.62,0
1.3,0.64,0
1.3,0.64,0
1.3,0.64,0
1.3,0.64,0
1.3,0.64,0
1.32,0.65,0
1.32,0.65,0
1.32,0.65,0
1.32,0.65,0
1.34,0.65,0
1.34,0.67,0
1.34,0.67,0
1.34,0.67,0
1.34,0.67,0
1.36,0.67,0
1.36,0.68,0
1.36,0.68,0
1.36,0.68,0
1.36,0.68,0
1.38,0.68,0
1.38,0.7,0
1.38,0.7,0
1.38,0.7,0
1.38,0.7,0
1.4,0.7,0
1.4,0.71,0
1.4,0.71,0
1.4,0.71,0
1.4,0.71,0
1.42,0.71,0
1.42,0.72,0
1.42,0.72,0
1.42,0.72,0
1.42,0.72,0
1.44,0.72,0
1.44,0.74,0
1.44,0.74,0
1.44,0.74,0
1.44,0.74,0
1.46,0.75,0
1.46,0.75,0
1.46,0.75,0
1.46,0.75,0
1.46,0.75,0
1.48,0.77,0
1.48,0.77,0
1.48,0.77,0
1.48,0.77,0
1.48,0.77,0
1.5,0.78,0
1.5,0.78,0
1.5,0.78,0
1.5,0.78,0
1.5,0.78,0
1.52,0.79,0
1.52,0.79,0
1.52,0.79,0
1.52,0.79,0
1.52,0.79,0
1.54,0.81,0
1.54,0.81,0
1.54,0.81,0
1.54,0.81,0
1.54,0.81,0
1.56,0.82,0
1.56,0.82,0
1.56,0.82,0
1.56,0.82,0
1.56,0.82,0
1.58,0.83,0
1.58,0.83,0
1.58,0.83,0
1.58,0.83,0
1.58,0.83,0
1.6,0.84,0
1.6,0.84,0
1.6,0.84,0
1.6,0.84,0
1.6,0.84,0
1.62,0.85,0
1.62,0.85,0
1.62,0.85,0
1.62,0.85,0
1.64,0.85,0
1.64,0.87,0
1.64,0.87,0
1.64,0.87,0
1.64,0.87,0
1.66,0.87,0
1.66,0.88,0
1.66,0.88,0
1.66,0.88,0
1.66,0.88,0
1.68,0.88,0
1.68,0.89,0
1.68,0.89,0
1.68,0.89,0
1.68,0.89,0
1.7,0.89,0
1.7,0.9,0
1.7,0.9,0
1.7,0.9,0
1.7,0.9,0
1.72,0.9,0
1.72,0.91,0
1.72,0.91,0
1.72,0.91,0
1.72,0.91,0
1.74,0.91,0
1.74,0.92,0
1.74,0.92,0
1.74,0.92,0
1.74,0.92,0
1.76,0.93,0
1.76,0.93,0
1.76,0.93,0
1.76,0.93,0
1.76,0.93,0
1.78,0.94,0
1.78,0.94,0
1.78,0.94,0
1.78,0.94,0
1.78,0.94,0
1.8,0.95,0
1.8,0.95,0
1.8,0.95,0
1.8,0.95,0
1.8,0.95,0
1.82,0.96,0
1.82,0.96,0
1.82,0.96,0
1.82,0.96,0
1.82,0.96,0
1.84,0.97,0
1.84,0.97,0
1.84,0.97,0
1.84,0.97,0
1.84,0.97,0
1.86,0.97,0
1.86,0.97,0
1.86,0.97,0
1.86,0.97,0
1.86,0.97,0
1.88,0.98,0
1.88,0.98,0
1.88,0.98,0
1.88,0.98,0
1.88,0.98,0
1.9,0.99,0
1.9,0.99,0
1.9,0.99,0
1.9,0.99,0
1.9,0.99,0
1.92,1,0
1.92,1,0
1.92,1,0
1.92,1,0
1.92,1,0
1.94,1.01,0
1.94,1.01,0
1.94,1.01,0
1.94,1.01,0
1.96,1.01,0
1.96,1.01,0
1.96,1.01,0
1.96,1.01,0
1.96,1.01,0
1.98,1.01,0
1.98,1.02,0
1.98,1.02,0
1.98,1.02,0
1.98,1.02,0
2,1.02,0
2,1.03,0
2,1.03,0
2,1.03,0
2,1.03,0
2.02,1.03,0
2.02,1.04,0
2.02,1.04,0
2.02,1.04,0
2.02,1.04,0
2.04,1.04,0
2.04,1.04,0
2.04,1.04,0
2.04,1.04,0
2.04,1.04,0
2.06,1.05,0
2.06,1.05,0
2.06,1.05,0
2.06,1.05,0
2.06,1.05,0
2.08,1.06,0
2.08,1.06,0
2.08,1.06,0
2.08,1.06,0
2.08,1.06,0
2.1,1.06,0
2.1,1.06,0
2.1,1.06,0
2.1,1.06,0
2.1,1.06,0
2.12,1.07,0
2.12,1.07,0
2.12,1.07,0
2.12,1.07,0
2.12,1.07,0
2.14,1.07,0
2.14,1.07,0
2.14,1.07,0
2.14,1.07,0
2.14,1.07,0
2.16,1.08,0
2.16,1.08,0
2.16,1.08,0
2.16,1.08,0
2.16,1.08,0
2.18,1.09,0
2.18,1.09,0
2.18,1.09,0
2.18,1.09,0
2.18,1.09,0
2.2,1.09,0
2.2,1.09,0
2.2,1.09,0
2.2,1.09,0
2.2,1.09,0
2.22,1.1,0
2.22,1.1,0
2.22,1.1,0
2.22,1.1,0
2.22,1.1,0
2.24,1.1,0
2.24,1.1,0
2.24,1.1,0
2.24,1.1,0
2.26,1.1,0
2.26,1.11,0
2.26,1.11,0
2.26,1.11,0
2.26,1.11,0
2.28,1.11,0
2.28,1.11,0
2.28,1.11,0
2.28,1.11,0
2.28,1.11,0
2.3,1.11,0
2.3,1.12,0
2.3,1.12,0
2.3,1.12,0
2.3,1.12,0
2.32,1.12,0
2.32,1.12,0
2.32,1.12,0
2.32,1.12,0
2.32,1.12,0
2.34,1.12,0
2.34,1.13,0
2.34,1.13,0
2.34,1.13,0
2.34,1.13,0
2.36,1.13,0
2.36,1.13,0
2.36,1.13,0
2.36,1.13,0
2.36,1.13,0
2.38,1.14,0
2.38,1.14,0
2.38,1.14,0
2.38,1.14,0
2.38,1.14,0
2.4,1.14,0
2.4,1.14,0
2.4,1.14,0
2.4,1.14,0
2.4,1.14,0
2.42,1.15,0
2.42,1.15,0
2.42,1.15,0
2.42,1.15,0
2.42,1.15,0
2.44,1.15,0
2.44,1.15,0
2.44,1.15,0
2.44,1.15,0
2.44,1.15,0
2.46,1.16,0
2.46,1.16,0
2.46,1.16,0
2.46,1.16,0
2.46,1.16,0
2.48,1.16,0
2.48,1.16,0
2.48,1.16,0
2.48,1.16,0
2.48,1.16,0
2.5,1.17,0
2.5,1.17,0
2.5,1.17,0
2.5,1.17,0
2.5,1.17,0
2.52,1.17,0
2.52,1.17,0
2.52,1.17,0
2.52,1.17,0
2.52,1.17,0
2.54,1.18,0
2.54,1.18,0
2.54,1.18,0
2.54,1.18,0
2.56,1.18,0
2.56,1.18,0
2.56,1.18,0
2.56,1.18,0
2.56,1.18,0
2.58,1.18,0
2.58,1.18,0
2.58,1.18,0
2.58,1.18,0
2.58,1.18,0
2.6,1.18,0
2.6,1.19,0
2.6,1.19,0
2.6,1.19,0
2.6,1.19,0
2.62,1.19,0
2.62,1.19,0
2.62,1.19,0
2.62,1.19,0
2.62,1.19,0
2.64,1.19,0
2.64,1.2,0
2.64,1.2,0
2.64,1.2,0
2.64,1.2,0
2.66,1.2,0
2.66,1.2,0
2.66,1.2,0
2.66,1.2,0
2.66,1.2,0
2.68,1.21,0
2.68,1.21,0
2.68,1.21,0
2.68,1.21,0
2.68,1.21,0
2.7,1.21,0
2.7,1.21,0
2.7,1.21,0
2.7,1.21,0
2.7,1.21,0
2.72,1.22,0
2.72,1.22,0
2.72,1.22,0
2.72,1.22,0
2.72,1.22,0
2.74,1.22,0
2.74,1.22,0
2.74,1.22,0
2.74,1.22,0
2.74,1.22,0
2.76,1.22,0
2.76,1.22,0
2.76,1.22,0
2.76,1.22,0
2.76,1.22,0
2.78,1.23,0
2.78,1.23,0
2.78,1.23,0
2.78,1.23,0
2.78,1.23,0
2.8,1.23,0
2.8,1.23,0
2.8,1.23,0
2.8,1.23,0
2.8,1.23,0
2.82,1.24,0
2.82,1.24,0
2.82,1.24,0
2.82,1.24,0
2.82,1.24,0
2.84,1.24,0
2.84,1.24,0
2.84,1.24,0
2.84,1.24,0
2.84,1.24,0
2.86,1.25,0
2.86,1.25,0
2.86,1.25,0
2.86,1.25,0
2.88,1.25,0
2.88,1.25,0
2.88,1.25,0
2.88,1.25,0
2.88,1.25,0
2.9,1.25,0
2.9,1.25,0
2.9,1.25,0
2.9,1.25,0
2.9,1.25,0
2.92,1.25,0
2.92,1.26,0
2.92,1.26,0
2.92,1.26,0
2.92,1.26,0
2.94,1.26,0
2.94,1.26,0
2.94,1.26,0
2.94,1.26,0
2.94,1.26,0
2.96,1.26,0
2.96,1.27,0
2.96,1.27,0
2.96,1.27,0
2.96,1.27,0
2.98,1.27,0
2.98,1.27,0
2.98,1.27,0
2.98,1.27,0
2.98,1.27,0
3,1.28,0
3,1.28,0
3,1.28,0
3,1.28,0
3,1.28,0
3.02,1.28,0
3.02,1.28,0
3.02,1.28,0
3.02,1.28,0
3.02,1.28,0
3.04,1.28,0
3.04,1.28,0
3.04,1.28,0
3.04,1.28,0
3.04,1.28,0
3.06,1.29,0
3.06,1.29,0
3.06,1.29,0
3.06,1.29,0
3.06,1.29,0
3.08,1.29,0
3.08,1.29,0
3.08,1.29,0
3.08,1.29,0
3.08,1.29,0
3.1,1.3,0
3.1,1.3,0
3.1,1.3,0
3.1,1.3,0
3.1,1.3,0
3.12,1.3,0
3.12,1.3,0
3.12,1.3,0
3.12,1.3,0
3.12,1.3,0
3.14,1.31,0
3.14,1.31,0
3.14,1.31,0
3.14,1.31,0
3.14,1.31,0
3.16,1.31,0
3.16,1.31,0
3.16,1.31,0
3.16,1.31,0
3.18,1.31,0
3.18,1.31,0
3.18,1.31,0
3.18,1.31,0
3.18,1.31,0
3.2,1.31,0
3.2,1.32,0
3.2,1.32,0
3.2,1.32,0
3.2,1.32,0
3.22,1.32,0
3.22,1.32,0
3.22,1.32,0
3.22,1.32,0
3.22,1.32,0
3.24,1.32,0
3.24,1.33,0
3.24,1.33,0
3.24,1.33,0
3.24,1.33,0
3.26,1.33,0
3.26,1.33,0
3.26,1.33,0
3.26,1.33,0
3.26,1.33,0
3.28,1.33,0
3.28,1.33,0
3.28,1.33,0
3.28,1.33,0
3.28,1.33,0
3.3,1.34,0
3.3,1.34,0
3.3,1.34,0
3.3,1.34,0
3.3,1.34,0
3.32,1.34,0
3.32,1.34,0
3.32,1.34,0
3.32,1.34,0
3.32,1.34,0
3.34,1.35,0
3.34,1.35,0
3.34,1.35,0
3.34,1.35,0
3.34,1.35,0
3.36,1.35,0
3.36,1.35,0
3.36,1.35,0
3.36,1.35,0
3.36,1.35,0
3.38,1.35,0
3.38,1.35,0
3.38,1.35,0
3.38,1.35,0
3.38,1.35,0
3.4,1.36,0
3.4,1.36,0
3.4,1.36,0
3.4,1.36,0
3.4,1.36,0
3.42,1.36,0
3.42,1.36,0
3.42,1.36,0
3.42,1.36,0
3.42,1.36,0
3.44,1.36,0
3.44,1.36,0
3.44,1.36,0
3.44,1.36,0
3.44,1.36,0
3.46,1.37,0
3.46,1.37,0
3.46,1.37,0
3.46,1.37,0
3.46,1.37,0
3.48,1.37,0
3.48,1.37,0
3.48,1.37,0
3.48,1.37,0
3.5,1.37,0
3.5,1.38,0
3.5,1.38,0
3.5,1.38,0
3.5,1.38,0
3.52,1.38,0
3.52,1.38,0
3.52,1.38,0
3.52,1.38,0
3.52,1.38,0
3.54,1.38,0
3.54,1.38,0
3.54,1.38,0
3.54,1.38,0
3.54,1.38,0
3.56,1.38,0
3.56,1.39,0
3.56,1.39,0
3.56,1.39,0
3.56,1.39,0
3.58,1.39,0
3.58,1.39,0
3.58,1.39,0
3.58,1.39,0
3.58,1.39,0
3.6,1.39,0
3.6,1.39,0
3.6,1.39,0
3.6,1.39,0
3.6,1.39,0
3.62,1.4,0
3.62,1.4,0
3.62,1.4,0
3.62,1.4,0
3.62,1.4,0
3.64,1.4,0
3.64,1.4,0
3.64,1.4,0
3.64,1.4,0
3.64,1.4,0
3.66,1.4,0
3.66,1.4,0
3.66,1.4,0
3.66,1.4,0
3.66,1.4,0
3.68,1.41,0
3.68,1.41,0
3.68,1.41,0
3.68,1.41,0
3.68,1.41,0
3.7,1.41,0
3.7,1.41,0
3.7,1.41,0
3.7,1.41,0
3.7,1.41,0
3.72,1.41,0
3.72,1.41,0
3.72,1.41,0
3.72,1.41,0
3.72,1.41,0
3.74,1.42,0
3.74,1.42,0
3.74,1.42,0
3.74,1.42,0
3.74,1.42,0
3.76,1.42,0
3.76,1.42,0
3.76,1.42,0
3.76,1.42,0
3.76,1.42,0
3.78,1.42,0
3.78,1.42,0
3.78,1.42,0
3.78,1.42,0
3.8,1.42,0
3.8,1.42,0
3.8,1.42,0
3.8,1.42,0
3.8,1.42,0
3.82,1.42,0
3.82,1.43,0
3.82,1.43,0
3.82,1.43,0
3.82,1.43,0
3.84,1.43,0
3.84,1.43,0
3.84,1.43,0
3.84,1.43,0
3.84,1.43,0
3.86,1.43,0
3.86,1.43,0
3.86,1.43,0
3.86,1.43,0
3.86,1.43,0
3.88,1.43,0
3.88,1.44,0
3.88,1.44,0
3.88,1.44,0
3.88,1.44,0
3.9,1.44,0
3.9,1.44,0
3.9,1.44,0
3.9,1.44,0
3.9,1.44,0
3.92,1.44,0
3.92,1.44,0
3.92,1.44,0
3.92,1.44,0
3.92,1.44,0
3.94,1.44,0
3.94,1.44,0
3.94,1.44,0
3.94,1.44,0
3.94,1.44,0
3.96,1.45,0
3.96,1.45,0
3.96,1.45,0
3.96,1.45,0
3.96,1.45,0
3.98,1.45,0
3.98,1.45,0
3.98,1.45,0
3.98,1.45,0
3.98,1.45,0
4,1.45,0
4,1.45,0
4,1.45,0
4,1.45,0
4,1.45,0
4.02,1.45,0
4.02,1.45,0
4.02,1.45,0
4.02,1.45,0
4.02,1.45,0
4.04,1.46,0
4.04,1.46,0
4.04,1.46,0
4.04,1.46,0
4.04,1.46,0
4.06,1.46,0
4.06,1.46,0
4.06,1.46,0
4.06,1.46,0
4.06,1.46,0
4.08,1.46,0
4.08,1.46,0
4.08,1.46,0
4.08,1.46,0
4.1,1.46,0
4.1,1.46,0
4.1,1.46,0
4.1,1.46,0
4.1,1.46,0
4.12,1.46,0
4.12,1.47,0
4.12,1.47,0
4.12,1.47,0
4.12,1.47,0
4.14,1.47,0
4.14,1.47,0
4.14,1.47,0
4.14,1.47,0
4.14,1.47,0
4.16,1.47,0
4.16,1.47,0
4.16,1.47,0
4.16,1.47,0
4.16,1.47,0
4.18,1.47,0
4.18,1.47,0
4.18,1.47,0
4.18,1.47,0
4.18,1.47,0
4.2,1.47,0
4.2,1.48,0
4.2,1.48,0
4.2,1.48,0
4.2,1.48,0
4.22,1.48,0
4.22,1.48,0
4.22,1.48,0
4.22,1.48,0
4.22,1.48,0
4.24,1.48,0
4.24,1.48,0
4.24,1.48,0
4.24,1.48,0
4.24,1.48,0
4.26,1.48,0
4.26,1.48,0
4.26,1.48,0
4.26,1.48,0
4.26,1.48,0
4.28,1.48,0
4.28,1.48,0
4.28,1.48,0
4.28,1.48,0
4.28,1.48,0
4.3,1.49,0
4.3,1.49,0
4.3,1.49,0
4.3,1.49,0
4.3,1.49,0
4.32,1.49,0
4.32,1.49,0
4.32,1.49,0
4.32,1.49,0
4.32,1.49,0
4.34,1.49,0
4.34,1.49,0
4.34,1.49,0
4.34,1.49,0
4.34,1.49,0
4.36,1.49,0
4.36,1.49,0
4.36,1.49,0
4.36,1.49,0
4.36,1.49,0
4.38,1.49,0
4.38,1.49,0
4.38,1.49,0
4.38,1.49,0
4.38,1.49,0
4.4,1.5,0
4.4,1.5,0
4.4,1.5,0
4.4,1.5,0
4.42,1.5,0
4.42,1.5,0
4.42,1.5,0
4.42,1.5,0
4.42,1.5,0
4.44,1.5,0
4.44,1.5,0
4.44,1.5,0
4.44,1.5,0
4.44,1.5,0
4.46,1.5,0
4.46,1.5,0
4.46,1.5,0
4.46,1.5,0
4.46,1.5,0
4.48,1.5,0
4.48,1.5,0
4.48,1.5,0
4.48,1.5,0
4.48,1.5,0
4.5,1.5,0
4.5,1.51,0
4.5,1.51,0
4.5,1.51,0
4.5,1.51,0
4.52,1.51,0
4.52,1.51,0
4.52,1.51,0
4.52,1.51,0
4.52,1.51,0
4.54,1.51,0
4.54,1.51,0
4.54,1.51,0
4.54,1.51,0
4.54,1.51,0
4.56,1.51,0
4.56,1.51,0
4.56,1.51,0
4.56,1.51,0
4.56,1.51,0
4.58,1.51,0
4.58,1.51,0
4.58,1.51,0
4.58,1.51,0
4.58,1.51,0
4.6,1.51,0
4.6,1.51,0
4.6,1.51,0
4.6,1.51,0
4.6,1.51,0
4.62,1.52,0
4.62,1.52,0
4.62,1.52,0
4.62,1.52,0
4.62,1.52,0
4.64,1.52,0
4.64,1.52,0
4.64,1.52,0
4.64,1.52,0
4.64,1.52,0
4.66,1.52,0
4.66,1.52,0
4.66,1.52,0
4.66,1.52,0
4.66,1.52,0
4.68,1.52,0
4.68,1.52,0
4.68,1.52,0
4.68,1.52,0
4.68,1.52,0
4.7,1.52,0
4.7,1.52,0
4.7,1.52,0
4.7,1.52,0
4.72,1.52,0
4.72,1.52,0
4.72,1.52,0
4.72,1.52,0
4.72,1.52,0
4.74,1.52,0
4.74,1.52,0
4.74,1.52,0
4.74,1.52,0
4.74,1.52,0
4.76,1.52,0
4.76,1.53,0
4.76,1.53,0
4.76,1.53,0
4.76,1.53,0
4.78,1.53,0
4.78,1.53,0
4.78,1.53,0
4.78,1.53,0
4.78,1.53,0
4.8,1.53,0
4.8,1.53,0
4.8,1.53,0
4.8,1.53,0
4.8,1.53,0
4.82,1.53,0
4.82,1.53,0
4.82,1.53,0
4.82,1.53,0
4.82,1.53,0
4.84,1.53,0
4.84,1.53,0
4.84,1.53,0
4.84,1.53,0
4.84,1.53,0
4.86,1.53,0
4.86,1.53,0
4.86,1.53,0
4.86,1.53,0
4.86,1.53,0
4.88,1.53,0
4.88,1.53,0
4.88,1.53,0
4.88,1.53,0
4.88,1.53,0
4.9,1.54,0
4.9,1.54,0
4.9,1.54,0
4.9,1.54,0
4.9,1.54,0
4.92,1.54,0
4.92,1.54,0
4.92,1.54,0
4.92,1.54,0
4.92,1.54,0
4.94,1.54,0
4.94,1.54,0
4.94,1.54,0
4.94,1.54,0
4.94,1.54,0
4.96,1.54,0
4.96,1.54,0
4.96,1.54,0
4.96,1.54,0
4.96,1.54,0
4.98,1.54,0
4.98,1.54,0
4.98,1.54,0
4.98,1.54,0
4.98,1.54,0
5,1.54,0
5,1.54,0
5,1.54,0
5,1.54,0
5,1.54,0
5.02,1.54,0
5.02,1.54,0
5.02,1.54,0
5.02,1.54,0
5.04,1.54,0
5.04,1.55,0
5.04,1.55,0
5.04,1.55,0
5.04,1.55,0
5.06,1.55,0
5.06,1.55,0
5.06,1.55,0
5.06,1.55,0
5.06,1.55,0
5.08,1.55,0
5.08,1.55,0
5.08,1.55,0
5.08,1.55,0
5.08,1.55,0
5.1,1.55,0
5.1,1.55,0
5.1,1.55,0
5.1,1.55,0
5.1,1.55,0
5.12,1.55,0
5.12,1.55,0
5.12,1.55,0
5.12,1.55,0
5.12,1.55,0
5.14,1.55,0
5.14,1.55,0
5.14,1.55,0
5.14,1.55,0
5.14,1.55,0
5.16,1.55,0
5.16,1.55,0
5.16,1.55,0
5.16,1.55,0
5.16,1.55,0
5.18,1.55,0
5.18,1.55,0
5.18,1.55,0
5.18,1.55,0
5.18,1.55,0
5.2,1.55,0
5.2,1.55,0
5.2,1.55,0
5.2,1.55,0
5.2,1.55,0
5.22,1.56,0
5.22,1.56,0
5.22,1.56,0
5.22,1.56,0
5.22,1.56,0
5.24,1.56,0
5.24,1.56,0
5.24,1.56,0
5.24,1.56,0
5.24,1.56,0
5.26,1.56,0
5.26,1.56,0
5.26,1.56,0
5.26,1.56,0
5.26,1.56,0
5.28,1.56,0
5.28,1.56,0
5.28,1.56,0
5.28,1.56,0
5.28,1.56,0
5.3,1.56,0
5.3,1.56,0
5.3,1.56,0
5.3,1.56,0
5.3,1.56,0
5.32,1.56,0
5.32,1.56,0
5.32,1.56,0
5.32,1.56,0
5.34,1.56,0
5.34,1.56,0
5.34,1.56,0
5.34,1.56,0
5.34,1.56,0
5.36,1.56,0
5.36,1.56,0
5.36,1.56,0
5.36,1.56,0
5.36,1.56,0
5.38,1.56,0
5.38,1.56,0
5.38,1.56,0
5.38,1.56,0
5.38,1.56,0
5.4,1.56,0
5.4,1.57,0
5.4,1.57,0
5.4,1.57,0
5.4,1.57,0
5.42,1.57,0
5.42,1.57,0
5.42,1.57,0
5.42,1.57,0
5.42,1.57,0
5.44,1.57,0
5.44,1.57,0
5.44,1.57,0
5.44,1.57,0
5.44,1.57,0
5.46,1.57,0
5.46,1.57,0
5.46,1.57,0
5.46,1.57,0
5.46,1.57,0
5.48,1.57,0
5.48,1.57,0
5.48,1.57,0
5.48,1.57,0
5.48,1.57,0
5.5,1.57,0
5.5,1.57,0
5.5,1.57,0
5.5,1.57,0
5.5,1.57,0
5.52,1.57,0
5.52,1.57,0
5.52,1.57,0
5.52,1.57,0
5.52,1.57,0
5.54,1.57,0
5.54,1.57,0
5.54,1.57,0
5.54,1.57,0
5.54,1.57,0
5.56,1.57,0
5.56,1.57,0
5.56,1.57,0
5.56,1.57,0
5.56,1.57,0
5.58,1.57,0
5.58,1.57,0
5.58,1.57,0
5.58,1.57,0
5.58,1.57,0
5.6,1.58,0
5.6,1.58,0
5.6,1.58,0
5.6,1.58,0
5.6,1.58,0
5.62,1.58,0
5.62,1.58,0
5.62,1.58,0
5.62,1.58,0
5.64,1.58,0
5.64,1.58,0
5.64,1.58,0
5.64,1.58,0
5.64,1.58,0
5.66,1.58,0
5.66,1.58,0
5.66,1.58,0
5.66,1.58,0
5.66,1.58,0
5.68,1.58,0
5.68,1.58,0
5.68,1.58,0
